date,minimum_traffic_index,maximum_traffic_index,average_traffic_index,temperature_mean_c,temperature_min_c,temperature_max_c,humidity_mean_pct,precipitation_sum_mm,rain_sum_mm,pressure_mean_hpa,cloud_cover_mean_pct,wind_speed_mean_kmh,wind_gusts_max_kmh,day_of_week,month,is_weekend,is_rainy,is_heavy_rain
2023-01-01,1,45,16.927083333333332,8.041666666666666,3.3,13.5,77.375,0.0,0.0,1032.0375000000001,0.25,7.879166666666666,19.4,Sunday,1,True,False,False
2023-01-02,1,67,26.003460207612456,7.3125,3.4,10.4,87.375,0.0,0.0,1030.8083333333334,6.208333333333333,6.420833333333333,17.3,Monday,1,False,False,False
2023-01-03,1,72,31.372822299651567,7.708333333333333,3.3,10.2,87.625,0.0,0.0,1027.1625,17.291666666666668,11.270833333333334,31.7,Tuesday,1,False,False,False
2023-01-04,1,83,31.975088967971526,8.950000000000001,6.8,11.6,89.33333333333333,0.2,0.2,1026.3999999999999,96.125,10.308333333333334,28.8,Wednesday,1,False,True,False
2023-01-05,1,72,31.25,9.758333333333333,8.6,11.4,88.54166666666667,0.0,0.0,1021.2166666666667,55.25,9.85,28.1,Thursday,1,False,False,False
2023-01-06,1,72,32.53125,10.291666666666666,6.9,12.6,87.79166666666667,1.4,1.4,1021.35,58.166666666666664,12.570833333333333,36.4,Friday,1,False,True,False
2023-01-07,1,62,27.4375,7.4125000000000005,3.9,11.1,87.08333333333333,0.0,0.0,1024.5625,39.083333333333336,5.216666666666667,15.8,Saturday,1,True,False,False
2023-01-08,1,47,16.75,6.675,2.2,11.8,83.0,0.0,0.0,1023.2333333333332,23.833333333333332,7.595833333333334,20.9,Sunday,1,True,False,False
2023-01-09,1,69,29.256944444444443,7.270833333333333,4.2,10.0,72.41666666666667,0.0,0.0,1020.5124999999999,18.125,11.258333333333333,29.9,Monday,1,False,False,False
2023-01-10,1,72,31.534722222222225,9.883333333333333,5.6,12.9,65.45833333333333,2.1,2.1,1014.2708333333334,88.375,19.162499999999998,46.4,Tuesday,1,False,True,False
2023-01-11,2,78,35.94444444444444,10.450000000000001,9.1,12.6,80.625,1.1,1.1,1014.5083333333333,100.0,12.320833333333333,35.3,Wednesday,1,False,True,False
2023-01-12,1,76,34.982638888888886,9.254166666666666,6.7,13.4,91.375,2.5,2.5,1017.0041666666666,95.04166666666667,12.770833333333334,39.2,Thursday,1,False,True,False
2023-01-13,8,81,39.548611111111114,9.516666666666667,7.8,12.6,87.04166666666667,0.7,0.7,1018.7624999999999,98.125,16.795833333333334,37.1,Friday,1,False,True,False
2023-01-14,1,56,26.024305555555557,8.941666666666666,7.8,10.5,84.375,0.0,0.0,1019.9833333333332,94.25,17.170833333333334,33.8,Saturday,1,True,False,False
2023-01-15,1,42,14.409722222222221,8.520833333333334,6.6,10.9,82.625,0.1,0.1,1020.3666666666667,56.5,17.854166666666668,38.9,Sunday,1,True,True,False
2023-01-16,1,67,28.180555555555557,7.804166666666667,4.4,10.6,85.875,0.0,0.0,1015.5124999999999,42.583333333333336,11.316666666666668,40.7,Monday,1,False,False,False
2023-01-17,1,76,33.11805555555556,13.483333333333334,10.3,15.2,62.5,0.0,0.0,1011.8041666666667,72.33333333333333,32.11666666666667,73.1,Tuesday,1,False,False,False
2023-01-18,1,72,33.53472222222222,15.245833333333332,14.2,17.2,56.958333333333336,0.0,0.0,1013.1916666666666,62.083333333333336,35.041666666666664,77.8,Wednesday,1,False,False,False
2023-01-19,1,76,34.173611111111114,13.345833333333333,9.4,16.9,65.08333333333333,0.0,0.0,1016.3666666666667,66.5,20.454166666666666,54.4,Thursday,1,False,False,False
2023-01-20,1,90,36.529824561403515,12.170833333333334,7.6,17.0,68.91666666666667,4.0,4.0,1012.6541666666667,45.625,15.5875,53.6,Friday,1,False,True,False
2023-01-21,1,65,31.722222222222225,11.533333333333333,8.2,15.4,72.70833333333333,0.0,0.0,1017.5083333333333,27.875,10.483333333333333,40.0,Saturday,1,True,False,False
2023-01-22,1,51,20.90181818181818,10.674999999999999,6.9,16.8,75.66666666666667,0.0,0.0,1021.7958333333332,67.375,8.220833333333333,19.4,Sunday,1,True,False,False
2023-01-23,1,74,31.14236111111111,9.070833333333333,7.4,11.2,82.875,0.0,0.0,1026.9708333333333,96.20833333333333,20.020833333333332,41.8,Monday,1,False,False,False
2023-01-24,1,80,36.979166666666664,7.7375,6.4,9.1,69.25,0.0,0.0,1029.3166666666666,93.375,19.466666666666665,39.2,Tuesday,1,False,False,False
2023-01-25,4,81,39.27777777777778,6.1499999999999995,4.8,7.2,75.66666666666667,0.1,0.1,1027.5458333333333,79.25,21.120833333333334,49.0,Wednesday,1,False,True,False
2023-01-26,1,78,35.447916666666664,8.75,5.2,12.1,71.79166666666667,0.0,0.0,1017.4083333333333,88.16666666666667,18.79583333333333,45.0,Thursday,1,False,False,False
2023-01-27,1,72,41.798283261802574,9.741666666666667,8.6,11.9,82.58333333333333,8.8,8.8,1007.0958333333333,95.625,9.666666666666666,46.4,Friday,1,False,True,False
2023-01-28,1,74,33.99305555555556,6.270833333333333,4.0,9.6,82.45833333333333,2.2,2.2,1012.6125000000001,93.04166666666667,15.695833333333333,40.0,Saturday,1,True,True,False
2023-01-29,1,60,25.744755244755243,4.095833333333333,3.0,5.6,70.58333333333333,0.0,0.0,1020.0583333333334,97.41666666666667,14.6,44.3,Sunday,1,True,False,False
2023-01-30,1,74,36.50694444444445,3.5375,-0.3,6.2,67.75,0.0,0.0,1016.9791666666666,75.75,13.679166666666667,31.3,Monday,1,False,False,False
2023-01-31,1,81,39.8974358974359,2.725,-1.6,6.8,76.875,0.4,0.4,1013.1083333333332,86.125,10.512500000000001,32.0,Tuesday,1,False,True,False
2023-02-01,11,81,39.871080139372815,5.120833333333334,2.6,7.4,69.83333333333333,1.3,1.3,1017.5666666666666,43.125,13.329166666666666,35.3,Wednesday,2,False,True,False
2023-02-02,1,78,35.375,7.529166666666666,6.1,9.4,71.875,0.8999999999999999,0.8999999999999999,1018.0916666666667,63.375,22.625,51.1,Thursday,2,False,True,False
2023-02-03,6,74,34.99650349650349,4.1375,1.4,7.6,78.5,1.7000000000000002,1.6,1020.7291666666666,47.291666666666664,8.229166666666666,26.6,Friday,2,False,True,False
2023-02-04,1,76,33.66197183098592,4.970833333333333,3.7,7.0,79.45833333333333,2.6,2.6,1013.5041666666666,86.625,20.587500000000002,54.0,Saturday,2,True,True,False
2023-02-05,1,45,22.5191637630662,2.845833333333333,2.0,4.7,85.41666666666667,15.0,10.6,1013.2541666666666,93.08333333333333,36.93333333333333,82.4,Sunday,2,True,True,True
2023-02-06,13,67,36.86805555555556,3.029166666666667,1.8,4.8,78.91666666666667,14.4,6.6000000000000005,1018.525,97.83333333333333,40.77916666666666,87.1,Monday,2,False,True,True
2023-02-07,9,62,29.411971830985916,1.5583333333333333,0.5,2.6,70.5,2.3000000000000003,0.30000000000000004,1028.0291666666667,80.125,33.487500000000004,73.1,Tuesday,2,False,True,False
2023-02-08,11,58,29.17832167832168,1.9791666666666667,0.0,3.3,75.875,2.5,1.6,1033.325,71.41666666666667,26.545833333333334,66.2,Wednesday,2,False,True,False
2023-02-09,9,76,31.232394366197184,3.608333333333333,2.0,5.5,72.70833333333333,1.6,1.6,1035.2375,95.83333333333333,21.991666666666664,54.4,Thursday,2,False,True,False
2023-02-10,4,69,28.126315789473683,3.420833333333333,2.0,5.7,63.666666666666664,0.0,0.0,1035.1791666666666,48.833333333333336,18.445833333333333,42.1,Friday,2,False,False,False
2023-02-11,1,51,20.114982578397207,2.9499999999999997,-1.5,6.1,63.916666666666664,0.0,0.0,1032.3166666666666,50.375,13.575000000000001,36.0,Saturday,2,True,False,False
2023-02-12,1,44,15.469964664310954,2.7583333333333333,-3.0,7.4,70.79166666666667,0.1,0.1,1029.4333333333334,62.958333333333336,8.004166666666666,26.6,Sunday,2,True,True,False
2023-02-13,4,76,30.73611111111111,4.379166666666666,-0.4,7.7,65.5,0.1,0.1,1034.6958333333334,41.916666666666664,14.316666666666668,34.2,Monday,2,False,True,False
2023-02-14,1,78,35.11458333333333,3.5625,-1.1,8.4,74.83333333333333,0.0,0.0,1028.4375,55.666666666666664,6.416666666666667,25.6,Tuesday,2,False,False,False
2023-02-15,1,71,32.21875,4.1875,1.0,6.2,74.29166666666667,0.6000000000000001,0.6000000000000001,1029.5916666666667,58.291666666666664,16.241666666666667,43.6,Wednesday,2,False,True,False
2023-02-16,1,74,31.347222222222225,3.8249999999999997,-1.3,7.9,76.29166666666667,0.0,0.0,1031.2791666666667,15.708333333333334,10.275,38.2,Thursday,2,False,False,False
2023-02-17,2,72,32.045138888888886,7.8374999999999995,4.8,10.8,71.95833333333333,0.0,0.0,1027.2625,33.791666666666664,20.599999999999998,43.2,Friday,2,False,False,False
2023-02-18,2,60,27.256944444444443,10.299999999999999,7.8,12.9,71.75,0.0,0.0,1023.4916666666667,87.79166666666667,23.566666666666666,50.4,Saturday,2,True,False,False
2023-02-19,1,53,19.572916666666664,11.633333333333333,9.5,14.9,73.375,0.0,0.0,1019.4166666666666,48.708333333333336,22.962500000000002,48.6,Sunday,2,True,False,False
2023-02-20,1,74,29.399305555555557,8.775,3.8,12.2,85.83333333333333,3.9,3.9,1021.0124999999999,52.5,13.9125,42.8,Monday,2,False,True,False
2023-02-21,1,72,32.43356643356643,9.862499999999999,4.7,13.9,76.66666666666667,0.0,0.0,1018.2083333333334,31.416666666666668,18.474999999999998,43.2,Tuesday,2,False,False,False
2023-02-22,1,72,31.84375,10.216666666666667,6.0,14.1,78.25,0.0,0.0,1015.9833333333332,38.041666666666664,10.770833333333334,31.0,Wednesday,2,False,False,False
2023-02-23,1,71,31.802083333333332,8.583333333333334,5.2,14.8,83.95833333333333,0.0,0.0,1018.1750000000001,47.458333333333336,15.6875,46.1,Thursday,2,False,False,False
2023-02-24,1,69,31.538194444444443,7.720833333333334,5.8,12.4,88.25,0.0,0.0,1016.4833333333332,60.416666666666664,9.554166666666667,35.6,Friday,2,False,False,False
2023-02-25,1,63,30.910071942446045,12.025,8.1,15.8,74.08333333333333,0.0,0.0,1012.4666666666667,43.875,22.758333333333336,47.5,Saturday,2,True,False,False
2023-02-26,1,49,19.17013888888889,13.733333333333334,11.8,16.6,60.916666666666664,0.0,0.0,1013.9916666666667,92.125,16.958333333333332,45.4,Sunday,2,True,False,False
2023-02-27,1,63,28.42957746478873,14.370833333333332,11.4,19.1,63.541666666666664,0.0,0.0,1018.6374999999999,99.54166666666667,8.4125,33.8,Monday,2,False,False,False
2023-02-28,1,74,37.73958333333333,9.35,8.1,12.4,89.625,2.4,2.4,1024.1958333333334,100.0,19.454166666666666,43.6,Tuesday,2,False,True,False
2023-03-01,4,74,36.08362369337979,8.137500000000001,7.2,9.6,89.58333333333333,2.8,2.8,1021.0708333333333,100.0,26.416666666666668,52.6,Wednesday,3,False,True,False
2023-03-02,1,72,33.25694444444444,7.541666666666667,6.9,8.6,81.91666666666667,0.0,0.0,1019.9041666666667,100.0,22.337500000000002,46.1,Thursday,3,False,False,False
2023-03-03,1,71,30.944444444444443,7.883333333333333,6.2,10.1,85.875,0.30000000000000004,0.30000000000000004,1017.2041666666668,90.41666666666667,11.591666666666667,31.3,Friday,3,False,True,False
2023-03-04,1,63,30.439024390243905,8.179166666666667,4.4,11.9,86.58333333333333,0.4,0.4,1016.7791666666667,91.33333333333333,6.658333333333334,25.2,Saturday,3,True,True,False
2023-03-05,1,47,21.925266903914594,9.095833333333333,7.1,13.1,91.5,18.1,18.1,1009.8583333333332,99.75,7.279166666666666,29.9,Sunday,3,True,True,True
2023-03-06,2,67,28.958333333333332,8.095833333333333,4.4,11.5,87.83333333333333,0.1,0.1,1013.3791666666666,29.666666666666668,7.825,21.6,Monday,3,False,True,False
2023-03-07,1,67,30.368421052631575,11.079166666666666,8.6,14.0,78.33333333333333,0.1,0.1,1012.3083333333334,75.5,18.754166666666666,42.1,Tuesday,3,False,True,False
2023-03-08,1,74,35.49305555555556,11.887500000000001,10.1,15.3,85.0,1.6,1.6,1012.1833333333334,55.0,15.516666666666666,39.2,Wednesday,3,False,True,False
2023-03-09,1,69,32.40277777777778,13.016666666666666,10.7,16.1,79.08333333333333,0.8,0.8,1011.1791666666667,72.70833333333333,21.354166666666668,44.6,Thursday,3,False,True,False
2023-03-10,1,71,33.513888888888886,14.25,11.8,16.7,74.625,0.0,0.0,1009.4458333333333,80.45833333333333,23.358333333333334,52.2,Friday,3,False,False,False
2023-03-11,1,71,30.12982456140351,13.645833333333334,11.4,16.5,79.58333333333333,17.400000000000002,17.400000000000002,1001.2541666666666,79.16666666666667,30.03333333333333,67.7,Saturday,3,True,True,True
2023-03-12,1,47,21.170731707317078,8.779166666666667,6.7,11.6,72.16666666666667,1.0,1.0,1010.4916666666667,97.20833333333333,22.266666666666666,50.0,Sunday,3,True,True,False
2023-03-13,1,69,30.238596491228073,7.554166666666667,6.0,9.1,64.75,0.1,0.1,1019.9333333333334,66.79166666666667,26.804166666666664,60.1,Monday,3,False,True,False
2023-03-14,1,71,32.46503496503497,7.2875000000000005,4.2,10.0,68.41666666666667,0.0,0.0,1016.1875,47.916666666666664,16.745833333333334,42.5,Tuesday,3,False,False,False
2023-03-15,1,74,34.048611111111114,9.354166666666666,3.5,14.3,76.41666666666667,0.0,0.0,1007.0041666666666,46.375,5.691666666666666,20.9,Wednesday,3,False,False,False
2023-03-16,1,76,38.12847222222222,10.070833333333333,8.4,14.6,90.625,8.6,8.6,1008.5208333333334,99.91666666666667,12.908333333333333,40.7,Thursday,3,False,True,False
2023-03-17,8,81,44.986111111111114,7.4624999999999995,6.7,8.3,90.16666666666667,18.3,18.3,1017.3958333333334,100.0,26.929166666666664,56.9,Friday,3,False,True,True
2023-03-18,4,74,29.965909090909086,7.441666666666666,6.8,8.4,88.625,6.4,6.4,1018.9291666666667,100.0,21.587500000000002,46.1,Saturday,3,True,True,False
2023-03-19,6,63,23.6,8.6625,7.9,10.0,90.45833333333333,3.0,3.0,1020.0041666666666,100.0,21.245833333333334,51.1,Sunday,3,True,True,False
2023-03-20,1,74,31.970149253731343,8.975,5.8,12.6,85.45833333333333,0.0,0.0,1019.8708333333334,58.875,8.254166666666666,23.4,Monday,3,False,False,False
2023-03-21,1,78,37.46363636363636,10.033333333333333,4.7,17.7,82.83333333333333,0.0,0.0,1014.5833333333334,74.875,11.433333333333332,37.4,Tuesday,3,False,False,False
2023-03-22,1,90,42.31884057971014,8.820833333333333,8.1,11.6,92.16666666666667,12.1,12.1,1013.6750000000001,100.0,16.8125,39.2,Wednesday,3,False,True,True
2023-03-23,1,72,26.55719557195572,9.145833333333334,6.4,12.0,88.75,1.2000000000000002,1.2000000000000002,1017.4625,83.75,12.445833333333333,32.8,Thursday,3,False,True,False
2023-03-24,1,78,27.00729927007299,8.975,5.8,14.2,88.66666666666667,0.0,0.0,1017.6041666666666,54.875,8.6,25.2,Friday,3,False,False,False
2023-03-25,1,51,19.610294117647054,8.770833333333334,4.9,15.3,94.45833333333333,0.0,0.0,1011.8541666666666,73.83333333333333,6.654166666666666,25.2,Saturday,3,True,False,False
2023-03-26,1,44,9.325842696629213,10.299999999999999,7.1,15.3,90.83333333333333,7.199999999999999,7.199999999999999,1010.5375,57.25,7.5249999999999995,29.2,Sunday,3,True,True,False
2023-03-27,1,69,28.79245283018868,13.8125,6.9,18.0,72.54166666666667,0.0,0.0,1004.8083333333334,32.041666666666664,18.533333333333335,65.9,Monday,3,False,False,False
2023-03-28,6,69,35.642105263157895,8.708333333333334,5.8,11.8,85.54166666666667,18.9,18.9,1007.2291666666666,98.45833333333333,17.770833333333332,66.6,Tuesday,3,False,True,True
2023-03-29,1,81,30.42,4.283333333333333,1.6,6.7,81.45833333333333,10.6,9.5,1021.0333333333333,68.58333333333333,14.895833333333334,51.1,Wednesday,3,False,True,True
2023-03-30,1,78,22.915662650602407,5.175,0.5,8.7,64.91666666666667,0.30000000000000004,0.2,1024.2166666666667,6.5,10.629166666666666,37.4,Thursday,3,False,True,False
2023-03-31,1,80,30.079710144927535,9.35,4.2,12.2,66.95833333333333,0.4,0.4,1016.2833333333333,55.208333333333336,16.154166666666665,41.8,Friday,3,False,True,False
2023-04-01,1,67,26.443181818181817,14.112499999999999,10.4,18.1,67.41666666666667,3.8,3.8,1007.9291666666667,64.5,23.525000000000002,55.1,Saturday,4,True,True,False
2023-04-02,1,60,19.986062717770036,13.408333333333333,12.1,15.6,83.5,6.4,6.4,1009.2708333333334,99.625,17.804166666666667,40.7,Sunday,4,True,True,False
2023-04-03,1,71,28.774305555555557,13.179166666666667,10.3,19.2,82.41666666666667,4.6,4.6,1008.85,97.0,15.6875,46.8,Monday,4,False,True,False
2023-04-04,1,83,34.270370370370365,12.908333333333333,9.9,19.2,86.16666666666667,8.5,8.5,1003.475,88.66666666666667,8.8125,29.5,Tuesday,4,False,True,False
2023-04-05,1,81,32.697916666666664,8.154166666666667,6.7,10.4,83.66666666666667,1.8,1.8,1011.8291666666668,97.95833333333333,15.4125,42.1,Wednesday,4,False,True,False
2023-04-06,1,89,33.44128113879004,9.783333333333333,6.1,14.9,81.33333333333333,5.1,5.1,1012.1083333333332,80.16666666666667,7.504166666666666,27.0,Thursday,4,False,True,False
2023-04-07,2,80,25.489208633093526,8.7875,6.7,10.9,83.33333333333333,1.5,1.5,1016.7125,57.291666666666664,14.700000000000001,36.0,Friday,4,False,True,False
2023-04-08,1,72,29.97872340425532,10.091666666666667,6.8,14.9,82.79166666666667,0.30000000000000004,0.30000000000000004,1019.85,38.291666666666664,15.829166666666666,41.8,Saturday,4,True,True,False
2023-04-09,1,58,20.91044776119403,10.387500000000001,8.4,13.2,80.70833333333333,0.3,0.3,1018.3625000000001,82.625,22.537499999999998,49.3,Sunday,4,True,True,False
2023-04-10,1,81,34.13483146067416,9.6625,9.1,11.2,88.29166666666667,4.4,4.4,1011.7416666666667,100.0,22.945833333333336,51.5,Monday,4,False,True,False
2023-04-11,1,85,37.34782608695652,9.695833333333333,8.6,11.3,84.95833333333333,5.9,5.9,1006.8541666666666,99.95833333333333,16.5625,44.6,Tuesday,4,False,True,False
2023-04-12,6,87,36.251184834123215,10.275,8.9,12.4,88.29166666666667,13.1,13.1,1005.1041666666666,80.95833333333333,17.295833333333334,56.2,Wednesday,4,False,True,True
2023-04-13,1,76,22.951724137931038,11.916666666666666,8.4,15.9,76.66666666666667,0.0,0.0,1011.275,15.708333333333334,11.262500000000001,32.4,Thursday,4,False,False,False
2023-04-14,1,83,32.58510638297872,15.195833333333333,11.3,19.8,67.16666666666667,0.0,0.0,1011.6666666666666,65.33333333333333,16.108333333333334,36.7,Friday,4,False,False,False
2023-04-15,1,63,29.083333333333332,15.525,11.8,19.7,71.25,0.1,0.1,1013.2541666666666,97.04166666666667,7.3875,25.9,Saturday,4,True,True,False
2023-04-16,1,49,16.296819787985864,15.049999999999999,11.5,19.5,85.79166666666667,0.30000000000000004,0.30000000000000004,1012.0833333333334,93.83333333333333,5.766666666666667,24.1,Sunday,4,True,True,False
2023-04-17,1,74,31.282229965156795,13.916666666666666,10.4,18.7,85.16666666666667,0.7000000000000001,0.7000000000000001,1010.9625,80.16666666666667,11.720833333333333,37.4,Monday,4,False,True,False
2023-04-18,1,76,32.989436619718305,12.4,9.6,16.9,89.16666666666667,2.5,2.5,1011.3375,71.16666666666667,14.904166666666667,38.9,Tuesday,4,False,True,False
2023-04-19,1,69,30.108391608391607,11.6625,8.4,16.6,89.45833333333333,4.5,4.5,1010.7416666666667,81.83333333333333,8.895833333333334,31.3,Wednesday,4,False,True,False
2023-04-20,1,63,19.254480286738353,11.825000000000001,8.9,15.0,90.29166666666667,0.2,0.2,1011.6083333333332,67.95833333333333,9.345833333333333,37.8,Thursday,4,False,True,False
2023-04-21,1,80,33.51398601398601,12.383333333333333,9.0,16.8,87.54166666666667,1.3,1.3,1012.1541666666667,43.458333333333336,8.762500000000001,36.4,Friday,4,False,True,False
2023-04-22,1,72,36.75087719298246,13.479166666666666,10.1,17.4,71.91666666666667,0.0,0.0,1014.8083333333334,51.625,12.733333333333334,38.2,Saturday,4,True,False,False
2023-04-23,11,58,41.47,11.604166666666666,8.7,15.2,80.75,0.0,0.0,1016.3874999999999,51.583333333333336,16.400000000000002,37.8,Sunday,4,True,False,False
2023-04-24,1,62,22.83695652173913,11.958333333333334,8.4,15.9,81.625,0.0,0.0,1015.125,44.875,7.375,24.5,Monday,4,False,False,False
2023-04-25,1,74,43.48087431693989,14.975,8.9,19.8,71.16666666666667,0.2,0.2,1009.0583333333333,64.70833333333333,12.512500000000001,42.1,Tuesday,4,False,True,False
2023-04-26,1,69,35.08833922261484,13.733333333333334,11.4,18.5,87.16666666666667,24.1,24.1,1006.8083333333334,81.66666666666667,11.075000000000001,36.4,Wednesday,4,False,True,True
2023-04-27,1,78,40.01748251748252,10.458333333333334,8.3,11.9,88.20833333333333,15.1,15.1,1011.8083333333334,99.20833333333333,17.979166666666668,54.7,Thursday,4,False,True,True
2023-04-28,1,76,37.78745644599303,10.645833333333334,7.3,13.3,66.83333333333333,0.0,0.0,1018.4833333333332,40.333333333333336,13.220833333333333,43.9,Friday,4,False,False,False
2023-04-29,1,71,35.90909090909091,11.254166666666668,7.0,14.5,62.166666666666664,0.0,0.0,1016.3291666666668,50.916666666666664,9.058333333333334,33.1,Saturday,4,True,False,False
2023-04-30,1,62,29.346153846153847,12.608333333333334,7.1,15.9,67.41666666666667,0.4,0.4,1014.7791666666667,18.375,11.570833333333333,36.0,Sunday,4,True,True,False
